Date,Open,High,Low,Close,Volume,Company
29/05/12,595.811035,599.131042,568.351013,570.981018,5289000,Facebook
21/05/12,600.510986,615.69104,588.281006,591.531067,5933400,Facebook
14/05/12,600.781067,637.851135,596.70105,600.401001,7262600,Facebook
07/05/12,595.001038,616.901001,595.001038,605.231018,4270200,Facebook
30/04/12,612.991028,616.081055,596.811035,596.971069,4053600,Facebook
23/04/12,592.901001,618.001099,590.200989,614.981079,3885100,Facebook
16/04/12,623.001099,623.811035,595.831055,596.061035,7121900,Facebook
09/04/12,628.481079,653.141113,623.541077,624.601074,8342800,Facebook
02/04/12,640.771118,647.951111,628.571106,632.321045,4153100,Facebook
26/03/12,645.001099,658.591125,639.541077,641.241089,4255900,Facebook
19/03/12,623.121033,648.801086,621.241028,642.591125,4229000,Facebook
12/03/12,600.001038,625.911072,599.261047,625.041077,4953300,Facebook
05/03/12,620.431091,622.491089,593.841003,600.251038,4034200,Facebook
27/02/12,606.591003,625.70105,605.061035,621.251099,4661000,Facebook
21/02/12,603.871033,617.881042,600.351013,609.901062,4234900,Facebook
13/02/12,610.501038,613.841064,597.731018,604.641052,4426800,Facebook
06/02/12,595.011047,614.501099,594.010986,605.911072,4897300,Facebook
30/01/12,578.050964,597.071045,573.401001,596.330994,4969100,Facebook
23/01/12,586.000977,588.661011,564.550964,579.981018,7347300,Facebook
17/01/12,631.98114,640.991089,581.700989,585.990967,10816600,Facebook
09/01/12,646.501099,647.001099,616.911072,624.991089,6745300,Facebook
03/01/12,652.941101,670.25116,649.791138,650.021118,6281500,Facebook
27/12/11,632.051086,646.761108,632.001099,645.901123,3558800,Facebook
19/12/11,628.011108,634.681091,618.96106,633.141113,4137500,Facebook
12/12/11,621.881042,636.561096,612.491089,625.96106,6818800,Facebook
05/12/11,627.641113,631.901123,615.301086,627.421082,5203500,Facebook
28/11/11,579.370972,624.001038,576.501038,620.361023,6329100,Facebook
21/11/11,587.761047,588.500977,561.330933,563.000977,4664700,Facebook
14/11/11,608.001038,618.301025,593.750977,594.881042,6124400,Facebook
07/11/11,593.320984,614.371094,591.560974,608.351013,6802500,Facebook
31/10/11,595.091003,599.741028,576.750977,596.141052,5343200,Facebook
24/10/11,586.721008,602.700989,572.861023,600.141052,6074000,Facebook
17/10/11,583.721008,592.750977,577.401001,590.491028,7030300,Facebook
10/10/11,525.180908,599.601074,523.200867,591.68103,9062000,Facebook
03/10/11,509.850891,520.500916,480.60083,515.120911,7808000,Facebook
26/09/11,527.250916,547.050964,513.250916,515.040894,5435600,Facebook
19/09/11,540.350952,558.520935,514.000854,525.510864,5998000,Facebook
12/09/11,517.960876,546.840942,517.500854,546.680908,5706800,Facebook
06/09/11,510.800873,539.100891,510.500854,524.850891,5581200,Facebook
29/08/11,534.560913,546.300964,520.730896,524.840881,5153000,Facebook
22/08/11,504.000885,537.270874,494.530823,526.860901,7924000,Facebook
15/08/11,553.430908,564.990967,490.86084,490.920837,11990300,Facebook
08/08/11,562.980957,574.610962,541.010925,563.770935,10969200,Facebook
01/08/11,611.221069,615.501099,562.000977,579.041016,8767000,Facebook
25/07/11,613.361084,627.501038,603.001038,603.69104,6686700,Facebook
18/07/11,592.490967,619.501099,592.000977,618.231079,6689400,Facebook
11/07/11,528.180908,600.251038,525.500916,597.621033,11584000,Facebook
05/07/11,525.300903,550.680908,525.300903,531.990906,7653700,Facebook
27/06/11,474.000824,521.180847,473.6008,521.030884,5848800,Facebook
20/06/11,485.000854,493.940857,473.020813,474.880829,6748400,Facebook
13/06/11,510.000854,514.080872,484.800812,485.020813,5959900,Facebook
06/06/11,523.540894,526.820923,509.290863,509.510864,3867100,Facebook
31/05/11,525.000854,533.200928,521.500916,523.080933,4816000,Facebook
23/05/11,516.600891,523.960938,513.400879,520.900879,3760200,Facebook
16/05/11,526.310852,536.540955,515.030884,524.030884,5219900,Facebook
09/05/11,535.000916,544.430969,529.050903,529.550903,3969600,Facebook
02/05/11,545.700928,545.730957,529.63092,535.300964,4169900,Facebook
25/04/11,525.250916,544.100891,522.010864,544.100891,5483400,Facebook
18/04/11,526.420898,530.88092,519.000916,525.100891,6651700,Facebook
11/04/11,576.200989,579.450989,530.060913,530.700928,10243400,Facebook
04/04/11,593.001038,594.741028,565.680969,578.16095,6104100,Facebook
28/03/11,582.071045,595.19104,573.010986,591.801025,3969900,Facebook
21/03/11,570.220947,588.390991,569.020996,579.741028,4689800,Facebook
14/03/11,572.800964,578.290955,551.280945,561.060913,6752300,Facebook
07/03/11,600.551025,603.69104,573.330994,576.710938,5644400,Facebook
28/02/11,610.001038,619.221008,595.19104,600.621033,5053800,Facebook
22/02/11,620.031067,624.931091,601.351074,610.041077,5607600,Facebook
14/02/11,623.341064,631.181091,620.041077,630.081055,4256000,Facebook
07/02/11,610.161072,625.001038,609.21106,624.501099,4119700,Facebook
31/01/11,603.601013,614.341064,595.551025,610.981018,4158100,Facebook
24/01/11,607.571045,622.491089,599.760986,600.991028,6638400,Facebook
18/01/11,626.061035,642.961121,611.361023,611.831055,10746700,Facebook
10/01/11,614.801086,624.271118,608.561035,624.181091,3352700,Facebook
03/01/11,596.481079,618.43103,596.481079,616.44104,4368600,Facebook
27/12/10,602.741028,603.871033,592.031006,593.971008,2337000,Facebook
20/12/10,594.651062,607.001038,588.661011,604.231018,3097000,Facebook
13/12/10,597.121033,603.001038,587.670959,590.801025,4373600,Facebook
06/12/10,580.570984,595.580994,576.610962,592.210999,4202200,Facebook
29/11/10,589.171021,589.801025,553.310913,573.000977,7592400,Facebook
22/11/10,587.471008,596.601013,578.200989,590.001038,4043300,Facebook
15/11/10,603.081055,604.001038,581.371033,590.831055,5667500,Facebook
08/11/10,624.021057,630.851074,601.210999,603.291016,5014600,Facebook
01/11/10,615.731079,629.921082,611.21106,625.081055,5541200,Facebook
25/10/10,615.591064,624.741028,611.031067,613.70105,4968800,Facebook
18/10/10,600.551025,619.69104,600.551025,612.531067,8185600,Facebook
11/10/10,538.480896,601.640991,537.110962,601.45105,12403900,Facebook
04/10/10,524.950867,540.000916,518.850891,536.350891,5406000,Facebook
27/09/10,528.850891,536.850952,518.450867,525.620911,5782800,Facebook
20/09/10,492.500854,527.830872,492.060852,527.290894,6858000,Facebook
13/09/10,480.900818,491.200836,478.500824,490.150848,5810300,Facebook
07/09/10,464.500793,480.400848,463.020782,476.140808,4274100,Facebook
30/08/10,459.150787,471.880829,448.000763,470.300812,4268200,Facebook
23/08/10,461.500793,468.250793,447.650757,458.83078,4990700,Facebook
16/08/10,483.680817,494.700836,461.020782,462.020813,5510300,Facebook
09/08/10,502.250854,506.000885,482.510834,486.35083,4138700,Facebook
02/08/10,488.990845,508.600891,486.760834,500.220856,5305100,Facebook
26/07/10,489.09082,497.500854,479.140808,484.85083,4722300,Facebook
19/07/10,461.010803,490.590851,457.520782,490.060822,6542900,Facebook
12/07/10,472.370819,494.700836,459.520782,459.610779,9279200,Facebook
06/07/10,444.000732,473.260834,433.630737,467.490784,6368800,Facebook
28/06/10,472.59079,477.550842,433.630737,436.55072,5748200,Facebook
21/06/10,499.900879,500.970856,470.560822,472.680817,4565300,Facebook
14/06/10,494.480835,505.87088,482.180817,500.030853,5395800,Facebook
07/06/10,499.060852,500.910858,472.000793,488.500824,5382500,Facebook
01/06/10,480.430817,509.250854,480.120819,498.720856,6413100,Facebook
24/05/10,480.730835,493.450836,464.010803,485.630829,6641700,Facebook
17/05/10,506.780853,510.970886,464.400787,472.050812,9503000,Facebook
10/05/10,513.970886,522.820923,496.250854,507.530884,7525600,Facebook
03/05/10,526.500916,532.920898,460.000793,493.140839,9075900,Facebook
26/04/10,544.970947,544.990967,521.030884,525.700867,6871100,Facebook
19/04/10,548.750916,560.250977,542.270935,544.990967,5875000,Facebook
12/04/10,567.351013,597.841064,549.63092,550.15094,11508800,Facebook
05/04/10,570.901001,574.880981,560.050964,566.220947,4234400,Facebook
29/03/10,563.000977,573.450989,560.281006,568.800964,5127000,Facebook
22/03/10,556.110962,572.000977,539.700928,562.690979,9113300,Facebook
15/03/10,566.680969,571.450928,556.000977,560.000977,7218200,Facebook
08/03/10,564.780945,588.281006,556.500916,579.541016,7309000,Facebook
01/03/10,529.200867,567.670959,527.740906,564.210938,6737100,Facebook
22/02/10,547.350891,547.500916,520.000854,526.800903,5099800,Facebook
16/02/10,536.870911,545.010925,534.300964,540.760925,5306700,Facebook
08/02/10,532.500916,542.000916,527.690918,533.120911,5170400,Facebook
01/02/10,534.600952,542.100952,522.460938,531.290894,6375600,Facebook
25/01/10,546.590942,549.88092,525.610901,529.940918,8073800,Facebook
19/01/10,581.200989,590.421021,534.860901,550.010925,10376400,Facebook
11/01/10,604.46106,604.46106,573.90094,580.000977,11337200,Facebook
04/01/10,626.951111,629.511047,589.110962,602.021057,8061300,Facebook
31/05/16,118.889999,119.150002,118.089996,119.010002,1494300,Accenture
23/05/16,116.690002,119.720001,115.839996,118.940002,1627900,Accenture
16/05/16,115.620003,117.589996,114.589996,116.470001,1853300,Accenture
09/05/16,115.279999,116.989998,115,115.440002,1704400,Accenture
02/05/16,112.900002,115.669998,112.25,115.550003,1950600,Accenture
25/04/16,113.860001,116.040001,112.290001,112.919998,2084900,Accenture
18/04/16,114.269997,116.18,113.639999,113.949997,2248600,Accenture
11/04/16,112.940002,115.309998,112.800003,114.82,2786600,Accenture
04/04/16,116.080002,116.199997,111.790001,112.830002,2384700,Accenture
28/03/16,114.43,116.519997,113.449997,116.349998,3238100,Accenture
21/03/16,107.330002,114.440002,107.139999,114.300003,3818600,Accenture
14/03/16,105.099998,108.730003,104.970001,107.769997,3795000,Accenture
07/03/16,102.440002,105.800003,101.360001,105.68,2364400,Accenture
29/02/16,100.68,103.550003,100.139999,103.18,2113800,Accenture
22/02/16,100.160004,102.099998,97.919998,101.120003,2391500,Accenture
16/02/16,96.239998,101.120003,95.480003,98.949997,3379900,Accenture
08/02/16,96.650002,96.650002,91.400002,94.699997,5067100,Accenture
01/02/16,104.75,106.800003,98.580002,98.970001,3798200,Accenture
25/01/16,102.209999,105.650002,101.239998,105.540001,3437800,Accenture
19/01/16,100.160004,102.360001,97.139999,102.239998,4207800,Accenture
11/01/16,98.480003,102.470001,98.080002,99.269997,3635000,Accenture
04/01/16,102.620003,103.059998,98,98.199997,2777000,Accenture
28/12/15,103.639999,106.389999,103.419998,104.5,1749700,Accenture
21/12/15,102.919998,104.790001,102.190002,104.230003,1542300,Accenture
14/12/15,105.690002,109.220001,101.910004,101.93,4340300,Accenture
07/12/15,109.129997,109.650002,105.019997,105.300003,2257300,Accenture
30/11/15,107.580002,109.260002,105.370003,109.099998,2328000,Accenture
23/11/15,107.970001,108.410004,106.709999,107.459999,1892700,Accenture
16/11/15,103.690002,108.43,103.559998,107.970001,3083700,Accenture
09/11/15,105.230003,105.730003,103.019997,103.150002,1886600,Accenture
02/11/15,107.080002,107.93,105.089996,106,2320000,Accenture
26/10/15,107.870003,109.860001,107.199997,107.199997,2239200,Accenture
19/10/15,102.779999,108.230003,102.400002,107.989998,2452000,Accenture
12/10/15,104.690002,105.220001,101.199997,103.010002,2458300,Accenture
05/10/15,99.970001,106.480003,99.940002,104.779999,2785800,Accenture
28/09/15,96.529999,99.419998,95.529999,99.389999,3186800,Accenture
21/09/15,98.050003,99.129997,95.669998,96.940002,3110100,Accenture
14/09/15,97.410004,99.940002,94.790001,97.529999,2372400,Accenture
08/09/15,96.269997,97.849998,95.330002,97.349998,2483100,Accenture
31/08/15,95.209999,95.940002,91.68,94.449997,3074100,Accenture
24/08/15,91.339996,96.5,88.43,95.849998,4148700,Accenture
17/08/15,103.330002,104.160004,97.089996,97.129997,2545900,Accenture
10/08/15,104.309998,105.370003,102.339996,103.449997,2094900,Accenture
03/08/15,103.169998,105.330002,102.389999,103.739998,2058600,Accenture
27/07/15,100.660004,103.989998,100.040001,103.110001,1900100,Accenture
20/07/15,100.699997,103.309998,100.199997,101.169998,2062300,Accenture
13/07/15,99.349998,101.620003,99.089996,100.480003,2229100,Accenture
06/07/15,96.440002,99.449997,96.309998,98.779999,2560300,Accenture
29/06/15,98.139999,99.07,96.510002,97.330002,2578400,Accenture
22/06/15,97.629997,100.470001,96.790001,99,3644300,Accenture
15/06/15,95.089996,97.699997,94.690002,97.019997,1966800,Accenture
08/06/15,95.160004,97.18,94.25,96.099998,1751500,Accenture
01/06/15,96.18,97.269997,94.839996,95.400002,1437200,Accenture
26/05/15,96.870003,97.169998,95.739998,96.040001,1706800,Accenture
18/05/15,96.610001,97.949997,95.919998,96.389999,1796900,Accenture
11/05/15,95.5,97.239998,94.449997,97.019997,2154000,Accenture
04/05/15,93.839996,96.290001,92.589996,95.889999,2204900,Accenture
27/04/15,94.029999,94.489998,92.129997,93.360001,1897900,Accenture
20/04/15,92.989998,94.269997,92.620003,93.400002,2311100,Accenture
13/04/15,94.339996,94.879997,92.160004,92.389999,2241400,Accenture
06/04/15,93.459999,96.779999,93.129997,94.690002,2711600,Accenture
30/03/15,94.150002,94.839996,92.68,94.18,2730800,Accenture
23/03/15,91.379997,94.980003,88.18,93.940002,3996100,Accenture
16/03/15,88.32,91.650002,88.139999,91.480003,2667700,Accenture
09/03/15,90.730003,90.959999,86.400002,87.870003,2959200,Accenture
02/03/15,90.029999,92.18,89.730003,90.669998,2869300,Accenture
23/02/15,90.599998,91.440002,89.860001,90.029999,1749300,Accenture
17/02/15,89.629997,90.980003,88.830002,90.489998,2031700,Accenture
09/02/15,87.510002,89.800003,86.68,89.790001,2155900,Accenture
02/02/15,84.419998,89.18,83.470001,88.150002,2764200,Accenture
26/01/15,89.040001,89.199997,83.860001,84.029999,3316600,Accenture
20/01/15,88.889999,89.919998,87.730003,89.220001,2242600,Accenture
12/01/15,89.110001,91.339996,87.550003,88.889999,2656100,Accenture
05/01/15,88.040001,90.150002,86.010002,89.779999,2787000,Accenture
29/12/14,90.900002,91.050003,88.43,88.839996,1872900,Accenture
22/12/14,90.080002,91.940002,89.769997,91.260002,1810900,Accenture
15/12/14,82.129997,91.360001,81.660004,90.510002,5604200,Accenture
08/12/14,86.160004,86.160004,81.860001,81.900002,2190700,Accenture
01/12/14,85.879997,87.080002,85.25,86.190002,2186100,Accenture
24/11/14,83.989998,86.489998,83.989998,86.330002,2283400,Accenture
17/11/14,84.43,84.790001,83.160004,84.080002,2099700,Accenture
10/11/14,83.160004,84.779999,83.160004,84.639999,2227700,Accenture
03/11/14,81.029999,83.75,80.669998,83.480003,2598300,Accenture
27/10/14,78.029999,81.419998,77.940002,81.120003,2829300,Accenture
20/10/14,75.68,79.07,75.330002,78.349998,2310500,Accenture
13/10/14,76.839996,77.32,73.980003,76.620003,4468900,Accenture
06/10/14,80.400002,80.940002,76.800003,76.839996,3540800,Accenture
29/09/14,78.260002,81.769997,78.080002,80.32,3567200,Accenture
22/09/14,79.919998,80.43,77.559998,79.290001,4669300,Accenture
15/09/14,80.989998,81.150002,79.18,79.93,3331300,Accenture
08/09/14,81.75,82.050003,80.580002,80.970001,2126900,Accenture
02/09/14,80.949997,82.160004,80.910004,81.830002,2213200,Accenture
25/08/14,81.040001,81.989998,80.330002,81.059998,1831300,Accenture
18/08/14,79.410004,81.029999,79.330002,80.510002,1593700,Accenture
11/08/14,78.959999,79.93,78.330002,79.010002,2262800,Accenture
04/08/14,78.970001,79.489998,76.870003,78.870003,2415700,Accenture
28/07/14,80.18,80.959999,78.349998,78.699997,2217400,Accenture
21/07/14,79.849998,80.900002,79.389999,80.379997,2025600,Accenture
14/07/14,80.160004,80.32,78.849998,79.739998,2828100,Accenture
07/07/14,81.120003,81.480003,79.550003,79.769997,2466900,Accenture
30/06/14,81.099998,81.690002,80.650002,81.550003,2264400,Accenture
23/06/14,82.889999,83.529999,79.769997,81.349998,4182000,Accenture
16/06/14,82.440002,83.389999,82.230003,83.129997,2550300,Accenture
09/06/14,83.489998,84.559998,82.089996,82.730003,1987600,Accenture
02/06/14,81.099998,83.879997,81.089996,83.529999,2632900,Accenture
27/05/14,79.809998,81.489998,79.449997,81.449997,1893000,Accenture
19/05/14,79.18,79.959999,78.169998,79.790001,1522400,Accenture
12/05/14,78.709999,79.970001,78.279999,79.529999,2257400,Accenture
05/05/14,78.739998,79.18,77.709999,78.739998,2386500,Accenture
28/04/14,78.550003,80.699997,77.349998,79.360001,2700000,Accenture
21/04/14,78.879997,80,77.959999,78.43,2534200,Accenture
14/04/14,77.470001,79.989998,76.879997,78.900002,3801400,Accenture
07/04/14,77.599998,79.050003,76.360001,77.089996,4018300,Accenture
31/03/14,79.18,80.150002,78.050003,78.139999,3799400,Accenture
24/03/14,83.32,84.120003,76.25,78.809998,6354100,Accenture
17/03/14,81.970001,84.120003,81.730003,82.830002,2581700,Accenture
10/03/14,83.82,84.599998,81.32,81.379997,2120400,Accenture
03/03/14,82.559998,84.690002,81.779999,83.93,1982000,Accenture
24/02/14,83.709999,84.75,81.940002,83.349998,2109600,Accenture
18/02/14,82.099998,84.190002,81.779999,83.800003,2661700,Accenture
10/02/14,80.190002,82.43,79.779999,82.110001,2193600,Accenture
03/02/14,80.019997,80.730003,77.419998,80.580002,3035700,Accenture
27/01/14,81.339996,81.910004,78.82,79.879997,2856200,Accenture
21/01/14,84.220001,85.879997,81.169998,81.18,3528400,Accenture
13/01/14,82.709999,84.900002,80.709999,84.43,3892100,Accenture
06/01/14,81.309998,83.220001,80.440002,83.199997,3664300,Accenture
30/12/13,81.709999,82.459999,80.68,81.400002,2220900,Accenture
23/12/13,80.510002,83.449997,79.980003,82.510002,2708700,Accenture
16/12/13,74.089996,80.980003,73.959999,80.550003,6459400,Accenture
09/12/13,75.639999,76,73.790001,73.940002,2778700,Accenture
02/12/13,77.419998,77.639999,75.139999,75.529999,2727000,Accenture
25/11/13,77.82,78.25,77.050003,77.470001,1795400,Accenture
18/11/13,78.019997,79.449997,77.650002,77.839996,2676300,Accenture
11/11/13,75.150002,78.510002,75,78.019997,4023200,Accenture
04/11/13,73.099998,76.279999,72.330002,75.239998,3478300,Accenture
28/10/13,73.599998,75.260002,72.919998,73,2916700,Accenture
21/10/13,73.029999,74.160004,72.849998,73.610001,3019100,Accenture
14/10/13,72.169998,73.110001,71.559998,72.879997,2708300,Accenture
07/10/13,72.510002,73.470001,69.779999,72.709999,3811300,Accenture
30/09/13,74.059998,74.519997,72.989998,73.260002,3115600,Accenture
23/09/13,77.099998,77.5,72.360001,74.089996,5030700,Accenture
16/09/13,75.339996,78.339996,75.339996,77.32,3137900,Accenture
09/09/13,73.5,75.660004,73.260002,74.5,2708900,Accenture
03/09/13,72.720001,74.599998,72.529999,73.209999,2660200,Accenture
26/08/13,73.879997,74.559998,71.769997,72.25,2277400,Accenture
19/08/13,71.629997,74.650002,71.400002,74.010002,3212000,Accenture
12/08/13,72.989998,73.699997,70.5,71.650002,3420500,Accenture
05/08/13,74.389999,74.779999,72.57,73.529999,2949900,Accenture
29/07/13,72.839996,74.970001,72.150002,74.589996,3586600,Accenture
22/07/13,75.830002,75.889999,72.160004,73.120003,2833300,Accenture
15/07/13,75.809998,76.620003,74.540001,75.220001,3201300,Accenture
08/07/13,74.010002,75.739998,73.730003,75.519997,4015000,Accenture
01/07/13,72.139999,74.089996,71.389999,73.639999,4277400,Accenture
24/06/13,79.059998,80.919998,69,71.959999,8174200,Accenture
17/06/13,81.279999,83.300003,78.779999,79.400002,2730600,Accenture
10/06/13,81.279999,81.650002,79.440002,80.550003,1815800,Accenture
03/06/13,82.480003,82.610001,78.769997,80.900002,2686100,Accenture
28/05/13,83.269997,83.5,82,82.110001,2473300,Accenture
20/05/13,82.940002,84.220001,80.779999,82.220001,2752200,Accenture
13/05/13,80.059998,82.239998,79.290001,82.239998,2296700,Accenture
06/05/13,79.400002,81.480003,78.739998,80.480003,2985800,Accenture
29/04/13,78.660004,82.18,78.629997,79.5,3560100,Accenture
22/04/13,75,79.660004,74.190002,78.660004,3087000,Accenture
15/04/13,76.93,77.559998,74.209999,74.739998,3734900,Accenture
08/04/13,76.139999,77.940002,75.5,77.230003,2570200,Accenture
01/04/13,76.07,77,75.519997,76.25,2312800,Accenture
25/03/13,74.199997,76.139999,72.419998,75.970001,2989900,Accenture
18/03/13,75.870003,77.269997,73.330002,73.879997,3006000,Accenture
11/03/13,78.379997,78.43,76.519997,76.599998,2655100,Accenture
04/03/13,74.529999,78.459999,74.25,78.349998,2161200,Accenture
25/02/13,75.169998,75.519997,73.389999,74.82,2209800,Accenture
19/02/13,74.279999,75.970001,73.449997,74.800003,2501400,Accenture
11/02/13,73.089996,74.160004,72.099998,74.160004,2158600,Accenture
04/02/13,72.559998,73.709999,71.580002,73.309998,2679300,Accenture
28/01/13,72.870003,73.910004,71.480003,73.800003,2784000,Accenture
22/01/13,69.790001,72.239998,69.790001,72.209999,3109900,Accenture
14/01/13,69.790001,70.349998,69.360001,70.110001,2271900,Accenture
07/01/13,68.580002,70.269997,68.349998,69.879997,2536200,Accenture
31/12/12,65.510002,69.610001,65.32,69.190002,3652500,Accenture
24/12/12,66.620003,67.389999,65.199997,65.660004,3265900,Accenture
17/12/12,70.309998,71.5,66,67.419998,5731300,Accenture
10/12/12,69.32,71,68.610001,70.209999,2134100,Accenture
03/12/12,68.139999,69.879997,67.75,69.480003,2569000,Accenture
26/11/12,67.690002,68.510002,66.279999,67.919998,2311600,Accenture
19/11/12,66.709999,68.18,66.07,68.18,2105300,Accenture
12/11/12,65.849998,67.080002,64.300003,66.190002,2991300,Accenture
05/11/12,67.949997,68.800003,65.540001,65.809998,2814300,Accenture
31/10/12,67.610001,69.25,66.970001,67.910004,3290100,Accenture
22/10/12,67.459999,67.919998,66.220001,67.110001,3404800,Accenture
15/10/12,69.57,70.760002,67.690002,67.75,3124900,Accenture
08/10/12,70.309998,71.089996,69,69.419998,2893200,Accenture
01/10/12,69.989998,71.790001,69.150002,70.739998,4435700,Accenture
24/09/12,65.160004,70.650002,64.139999,70.029999,4641000,Accenture
17/09/12,65.769997,66.239998,64.870003,65.25,3074800,Accenture
10/09/12,64.230003,66.75,63.84,65.889999,2965800,Accenture
04/09/12,61.599998,64.550003,60.689999,64.440002,2676200,Accenture
27/08/12,61.549999,61.950001,60.5,61.599998,1777200,Accenture
20/08/12,61.119999,61.959999,60.41,61.529999,2434800,Accenture
13/08/12,61.27,61.98,60.560001,61.080002,1963200,Accenture
06/08/12,60.959999,61.93,60.389999,61.630001,2102100,Accenture
30/07/12,60.220001,60.799999,58.689999,60.349998,2625800,Accenture
23/07/12,57.869999,60.790001,56.799999,60.43,2856400,Accenture
16/07/12,57.57,59.779999,57.57,59,2927100,Accenture
09/07/12,58.240002,58.650002,56.23,58.060001,3044500,Accenture
02/07/12,59.790001,61.119999,58.23,58.439999,3135900,Accenture
25/06/12,56.799999,60.09,55.34,60.09,5247300,Accenture
18/06/12,58.700001,60.32,56.549999,57.560001,3434300,Accenture
11/06/12,58.98,59.150002,56.75,59.080002,3679300,Accenture
04/06/12,55.23,59.25,55.23,58.529999,3915200,Accenture
29/05/12,57.869999,58.759998,54.939999,55.279999,5017600,Accenture
21/05/12,57.889999,59.650002,57.419998,57.439999,4108400,Accenture
14/05/12,58.209999,60.119999,57.540001,57.650002,4024000,Accenture
07/05/12,61.52,61.849998,58.080002,58.610001,5369300,Accenture
30/04/12,64.809998,65.639999,62.610001,62.610001,2576100,Accenture
23/04/12,62.790001,65.199997,62.259998,65.019997,2982700,Accenture
16/04/12,62.73,64.300003,61.77,63.400002,3681700,Accenture
09/04/12,64.040001,64.220001,62.41,62.549999,3558900,Accenture
02/04/12,64.629997,65.660004,63.849998,64.790001,2698500,Accenture
26/03/12,64.980003,65.889999,63.91,64.5,3669300,Accenture
19/03/12,63.34,64.900002,62.669998,64.879997,4217700,Accenture
12/03/12,60.91,63.990002,60.450001,63.619999,3772100,Accenture
05/03/12,59.580002,61.119999,59.07,60.860001,3210100,Accenture
27/02/12,59.130001,59.91,59.110001,59.599998,2310900,Accenture
21/02/12,58.73,60,57.709999,59.650002,2882900,Accenture
13/02/12,57.23,58.990002,56.98,58.43,2534300,Accenture
06/02/12,57.669998,58.25,56.450001,56.959999,3222700,Accenture
30/01/12,56.130001,58.599998,55.860001,58.310001,3415400,Accenture
23/01/12,55.91,57.41,55.669998,56.419998,3738100,Accenture
17/01/12,53.599998,56.610001,53.400002,55.810001,5707400,Accenture
09/01/12,51.75,54.060001,51.5,53.25,5359100,Accenture
03/01/12,53.919998,54.09,51.470001,51.830002,5192300,Accenture
27/12/11,52.639999,53.91,52.610001,53.23,2646200,Accenture
19/12/11,54.150002,54.610001,51.080002,52.889999,5119000,Accenture
12/12/11,58.41,59.049999,52.93,54.150002,6408200,Accenture
05/12/11,59.110001,60.200001,56.540001,58.709999,3293800,Accenture
28/11/11,54.790001,59.220001,54.439999,58.380001,2922200,Accenture
21/11/11,54.490002,55.709999,53.189999,53.700001,2837300,Accenture
14/11/11,58.400002,58.610001,54.84,55.099998,2857300,Accenture
07/11/11,58.080002,59.02,56.25,58.970001,2451500,Accenture
31/10/11,60.380001,61.259998,56.66,58.240002,3322400,Accenture
24/10/11,58.18,61.900002,56.919998,61.759998,4076300,Accenture
17/10/11,57.830002,58.400002,56.48,58.080002,3225200,Accenture
10/10/11,55.860001,58.830002,55.73,58.799999,3602400,Accenture
03/10/11,52.57,56.98,50.34,55.919998,6269700,Accenture
26/09/11,50.889999,56.299999,50.18,52.68,6674800,Accenture
19/09/11,54.099998,55.740002,49.43,50.41,6629100,Accenture
12/09/11,49.080002,55.259998,48.549999,55.02,6691700,Accenture
06/09/11,49.509998,53.23,49.310001,49.82,4606500,Accenture
29/08/11,52.25,54.5,51.439999,51.470001,4561400,Accenture
22/08/11,48.43,51.919998,48.290001,51.599998,5389700,Accenture
15/08/11,54.919998,55.77,47.400002,47.439999,7265600,Accenture
08/08/11,55.200001,55.68,51.610001,54.610001,9744100,Accenture
01/08/11,59.630001,60.029999,55.5,57.209999,6867800,Accenture
25/07/11,60.119999,61.720001,58.75,59.139999,5315900,Accenture
18/07/11,60.150002,62.040001,59.27,61.279999,5797900,Accenture
11/07/11,62.130001,62.279999,60.200001,60.700001,10007900,Accenture
05/07/11,60.59,63.66,60.560001,63.43,31997700,Accenture
27/06/11,56.48,60.98,55.880001,60.869999,13678200,Accenture
20/06/11,53.66,57.209999,53.5,57.02,5868600,Accenture
13/06/11,55.700001,57.450001,53.57,53.950001,4964000,Accenture
06/06/11,55.57,57,55.380001,55.540001,2652200,Accenture
31/05/11,57.529999,57.689999,55.790001,55.82,3120300,Accenture
23/05/11,56.82,57.75,55.830002,56.91,3190200,Accenture
16/05/11,56.369999,57.66,55.939999,57.419998,3038500,Accenture
09/05/11,55.099998,57.209999,54.919998,55.740002,2793000,Accenture
02/05/11,57.119999,58.209999,54.540001,55.150002,4621200,Accenture
25/04/11,56.669998,57.869999,56.139999,57.130001,3022100,Accenture
18/04/11,54.080002,56.900002,54.049999,56.810001,3280400,Accenture
11/04/11,54.740002,56.919998,54.5,54.669998,4713100,Accenture
04/04/11,54.810001,55.349998,54.169998,55.099998,2790200,Accenture
28/03/11,54.200001,55.150002,53.32,54.869999,4439100,Accenture
21/03/11,50.82,56.779999,49.939999,54.290001,5463900,Accenture
14/03/11,51.18,51.560001,48.720001,50.25,3829600,Accenture
07/03/11,52.610001,53.099998,51.02,51.580002,2535900,Accenture
28/02/11,52.169998,53.040001,51,52.650002,2867500,Accenture
22/02/11,53.139999,53.240002,51.200001,52.18,2545300,Accenture
14/02/11,52.09,54.549999,51.959999,53.610001,2585100,Accenture
07/02/11,52.450001,53.279999,52.220001,52.400002,2535800,Accenture
31/01/11,51.25,52.82,50.860001,52.549999,2592800,Accenture
24/01/11,50.630001,52.720001,50.630001,51.52,3786900,Accenture
